transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
2414,555,144.75,QR,Clothing,US,23,0.04,0.12,0
7231,279,126.51,QR,Grocery,US,19,0.19,0.26,0
3048,181,92.77,POS,Food,US,14,0.05,0.23,0
7740,266,218.09,Online,Electronics,TR,8,0.06,0.06,0
8413,292,189.65,ATM,Electronics,TR,12,0.25,0.19,0
8901,622,88.73,Online,Electronics,UK,6,0.08,0.15,0
6993,436,98.97,QR,Grocery,UK,13,0.14,0.17,0
2676,158,159.81,QR,Travel,FR,21,0.27,0.25,0
2546,832,130.83,Online,Travel,US,17,0.15,0.24,0
6623,924,49.59,POS,Travel,FR,10,0.06,0.09,0
4090,546,1.00,QR,Food,DE,14,0.01,0.22,0
5624,95,145.10,QR,Food,US,15,0.01,0.27,0
152,204,130.15,POS,Clothing,TR,10,0.06,0.04,0
5128,697,36.65,QR,Travel,DE,15,0.07,0.28,0
7117,459,98.61,POS,Grocery,DE,13,0.03,0.05,0
7268,489,92.65,ATM,Electronics,DE,18,0.14,0.10,0
1401,10,137.94,Online,Food,UK,11,0.28,0.19,0
1565,61,144.75,ATM,Grocery,FR,8,0.04,0.28,0
3311,136,101.68,QR,Grocery,US,17,0.05,0.14,0
7841,15,77.56,ATM,Clothing,UK,14,0.24,0.16,0
8502,665,87.41,Online,Grocery,TR,13,0.13,0.21,0
5062,257,87.14,Online,Food,FR,12,0.07,0.02,0
5669,408,112.15,ATM,Grocery,UK,20,0.03,0.02,0
4902,404,122.86,ATM,Food,US,23,0.09,0.22,0
9921,528,10.00,Online,Electronics,FR,12,0.91,0.84,1
3162,698,150.95,ATM,Electronics,FR,12,0.02,0.01,0
1747,450,131.86,QR,Clothing,UK,15,0.04,0.13,0
1951,275,29.92,ATM,Clothing,UK,16,0.06,0.24,0
9322,37,43.76,QR,Grocery,US,20,0.04,0.18,0
6894,329,51.94,Online,Food,DE,18,0.01,0.02,0
5393,974,90.51,POS,Food,UK,13,0.03,0.03,0
3095,521,139.69,Online,Travel,US,18,0.14,0.13,0
7781,877,67.91,Online,Clothing,FR,23,0.25,0.19,0
145,52,51.24,POS,Clothing,TR,23,0.05,0.15,0
9655,893,400.87,POS,Clothing,US,2,0.86,0.85,1
9942,917,842.71,Online,Travel,FR,13,0.81,0.75,1
3258,848,29.15,POS,Clothing,FR,14,0.24,0.02,0
874,140,44.41,Online,Travel,FR,7,0.25,0.19,0
2523,731,87.01,QR,Travel,TR,17,0.16,0.27,0
5715,502,89.36,ATM,Travel,UK,19,0.16,0.04,0
925,192,119.00,ATM,Travel,US,20,0.30,0.23,0
1902,875,63.52,ATM,Electronics,UK,7,0.01,0.28,0
1651,857,47.16,Online,Travel,US,18,0.04,0.03,0
6628,245,20.26,POS,Electronics,US,12,0.18,0.21,0
397,306,100.84,QR,Electronics,FR,18,0.05,0.24,0
286,99,131.23,Online,Grocery,US,19,0.16,0.26,0
67,770,75.88,QR,Clothing,UK,13,0.27,0.29,0
864,166,21.32,ATM,Electronics,UK,7,0.00,0.15,0
3623,806,153.55,ATM,Food,US,15,0.17,0.29,0
1979,563,134.42,QR,Food,US,15,0.07,0.22,0
8885,288,42.65,QR,Travel,FR,9,0.18,0.29,0
4660,116,87.86,POS,Clothing,US,9,0.03,0.26,0
2198,730,109.90,POS,Travel,FR,6,0.14,0.16,0
7707,823,22.62,ATM,Food,DE,16,0.13,0.20,0
1511,657,46.33,Online,Travel,TR,8,0.05,0.25,0
6394,719,176.65,POS,Travel,FR,8,0.07,0.07,0
9075,117,44.82,POS,Food,TR,21,0.14,0.13,0
5168,654,36.99,QR,Grocery,TR,14,0.09,0.14,0
7883,968,193.26,ATM,Electronics,UK,22,0.17,0.14,0
2853,282,97.09,ATM,Electronics,TR,8,0.12,0.19,0
8017,804,205.62,Online,Travel,UK,18,0.07,0.21,0
2580,821,124.74,POS,Grocery,UK,21,0.13,0.06,0
4235,246,55.98,ATM,Travel,US,16,0.28,0.16,0
6158,425,143.29,QR,Grocery,US,22,0.03,0.25,0
3800,610,174.84,Online,Travel,US,19,0.29,0.05,0
5699,907,78.60,QR,Grocery,DE,9,0.17,0.10,0
9823,282,1396.55,Online,Food,NG,21,0.86,0.73,1
7020,983,105.27,QR,Clothing,US,23,0.08,0.28,0
1012,402,91.28,QR,Food,UK,17,0.04,0.02,0
1042,424,122.17,Online,Food,UK,21,0.00,0.09,0
3808,637,93.11,POS,Food,UK,11,0.13,0.24,0
8157,164,25.41,Online,Travel,UK,18,0.12,0.22,0
681,732,110.43,Online,Grocery,TR,21,0.03,0.08,0
4250,221,31.24,Online,Electronics,US,14,0.30,0.26,0
55,264,161.39,Online,Food,US,14,0.18,0.10,0
8472,114,148.42,ATM,Grocery,DE,19,0.20,0.29,0
8956,576,89.46,Online,Travel,DE,21,0.27,0.15,0
3387,214,76.67,POS,Grocery,US,10,0.10,0.13,0
1358,725,139.36,Online,Electronics,DE,9,0.10,0.12,0
891,848,1.00,POS,Travel,TR,21,0.13,0.04,0
3483,507,27.11,POS,Grocery,DE,6,0.18,0.02,0
5047,842,19.33,ATM,Food,UK,14,0.20,0.02,0
8838,521,134.22,POS,Electronics,TR,9,0.06,0.13,0
732,279,183.13,QR,Food,UK,14,0.30,0.25,0
8355,104,122.20,POS,Travel,TR,12,0.01,0.14,0
6559,166,19.51,QR,Electronics,UK,10,0.29,0.18,0
8324,596,60.23,POS,Travel,US,14,0.27,0.23,0
8649,880,142.93,POS,Clothing,DE,16,0.30,0.15,0
1872,433,78.92,Online,Travel,US,9,0.06,0.21,0
1816,314,154.87,QR,Electronics,FR,22,0.01,0.28,0
4101,984,111.57,Online,Electronics,DE,20,0.01,0.24,0
1921,518,56.83,POS,Travel,TR,20,0.05,0.03,0
6445,797,63.72,QR,Travel,FR,10,0.11,0.11,0
8089,70,134.89,ATM,Clothing,TR,16,0.13,0.14,0
246,851,216.05,QR,Food,TR,13,0.10,0.04,0
8567,238,156.97,ATM,Travel,UK,9,0.30,0.19,0
8546,131,69.92,POS,Food,US,22,0.21,0.19,0
1108,314,73.59,POS,Electronics,TR,16,0.23,0.27,0
5044,745,96.68,ATM,Travel,TR,18,0.27,0.16,0
7620,616,149.98,POS,Grocery,TR,12,0.17,0.06,0
9084,389,174.51,QR,Food,FR,11,0.23,0.07,0
385,824,129.13,POS,Food,TR,16,0.23,0.11,0
4487,932,90.72,Online,Electronics,UK,17,0.19,0.20,0
411,615,98.93,ATM,Travel,FR,23,0.11,0.24,0
8845,701,130.26,POS,Food,UK,11,0.14,0.28,0
5423,296,125.27,POS,Grocery,FR,9,0.05,0.29,0
2625,418,123.96,QR,Grocery,FR,15,0.01,0.04,0
9461,546,33.57,POS,Grocery,TR,21,0.16,0.11,0
2498,860,114.29,POS,Travel,US,16,0.29,0.01,0
2671,757,102.32,POS,Grocery,US,6,0.22,0.15,0
8898,269,94.21,QR,Grocery,UK,17,0.09,0.29,0
1307,139,130.98,QR,Clothing,FR,21,0.30,0.14,0
4720,204,94.52,ATM,Electronics,DE,20,0.01,0.20,0
7960,977,108.42,POS,Clothing,TR,11,0.07,0.30,0
781,987,50.25,ATM,Food,DE,7,0.14,0.13,0
9691,842,512.69,ATM,Travel,US,16,0.74,0.80,1
1283,933,61.41,QR,Travel,UK,12,0.29,0.24,0
1596,43,263.82,Online,Travel,FR,6,0.05,0.00,0
8634,75,96.11,ATM,Grocery,TR,17,0.07,0.25,0
4849,511,81.00,POS,Electronics,UK,10,0.08,0.25,0
7765,261,189.28,ATM,Clothing,FR,20,0.14,0.10,0
4556,43,1.00,Online,Electronics,UK,10,0.30,0.02,0
6467,575,108.32,POS,Grocery,DE,16,0.13,0.05,0
8289,70,109.15,QR,Grocery,TR,11,0.16,0.03,0
7294,365,109.46,POS,Grocery,DE,10,0.15,0.01,0
8255,643,130.03,ATM,Food,DE,14,0.19,0.23,0
6244,314,154.44,QR,Electronics,DE,16,0.28,0.16,0
5457,170,85.79,POS,Clothing,TR,19,0.15,0.27,0
326,676,1.00,Online,Travel,DE,13,0.13,0.00,0
5614,659,170.69,QR,Electronics,DE,19,0.22,0.12,0
2919,223,22.98,QR,Clothing,DE,9,0.08,0.04,0
3767,749,72.46,POS,Travel,UK,9,0.26,0.00,0
9477,62,142.25,QR,Clothing,UK,20,0.06,0.08,0
5633,26,145.47,Online,Travel,US,20,0.10,0.09,0
7703,112,75.99,ATM,Clothing,UK,17,0.26,0.22,0
4646,600,150.26,Online,Electronics,UK,14,0.03,0.26,0
1470,386,83.76,QR,Food,TR,16,0.23,0.23,0
9141,432,96.46,ATM,Clothing,UK,22,0.18,0.09,0
8180,384,90.46,ATM,Travel,FR,22,0.23,0.28,0
3131,909,66.55,Online,Electronics,US,12,0.20,0.12,0
7377,288,129.52,Online,Food,FR,21,0.03,0.01,0
1702,69,56.47,Online,Travel,US,17,0.22,0.20,0
1214,685,91.98,POS,Clothing,DE,6,0.22,0.03,0
569,929,186.38,Online,Food,FR,19,0.14,0.16,0
5060,288,9.85,POS,Clothing,FR,19,0.28,0.30,0
2164,701,60.07,POS,Food,TR,15,0.07,0.22,0
352,229,135.56,POS,Clothing,DE,10,0.12,0.04,0
2817,447,108.16,QR,Clothing,UK,10,0.18,0.28,0
2881,629,42.81,POS,Travel,DE,10,0.25,0.00,0
7971,376,157.87,Online,Electronics,UK,23,0.00,0.19,0
6877,648,96.71,ATM,Electronics,DE,8,0.25,0.24,0
5520,435,84.73,Online,Food,US,9,0.27,0.10,0
6452,579,98.71,POS,Electronics,US,18,0.11,0.24,0
8107,394,81.20,POS,Electronics,TR,9,0.07,0.08,0
3381,6,72.61,QR,Grocery,UK,11,0.23,0.28,0
8509,425,72.52,ATM,Clothing,FR,10,0.03,0.30,0
2884,75,163.58,Online,Electronics,FR,8,0.11,0.08,0
9439,979,1.00,ATM,Travel,US,12,0.14,0.01,0
3962,286,133.20,ATM,Clothing,DE,10,0.25,0.01,0
7072,395,83.38,ATM,Electronics,FR,15,0.16,0.11,0
640,628,92.37,POS,Electronics,FR,20,0.19,0.08,0
44,187,38.07,Online,Electronics,DE,14,0.04,0.10,0
3708,795,122.59,POS,Electronics,TR,18,0.05,0.01,0
5032,824,86.40,POS,Grocery,FR,6,0.11,0.24,0
8135,23,187.95,QR,Travel,UK,20,0.21,0.24,0
2374,491,84.31,POS,Clothing,TR,7,0.27,0.26,0
7054,873,56.14,Online,Electronics,US,22,0.13,0.25,0
3749,969,64.16,POS,Electronics,FR,16,0.04,0.08,0
8276,392,142.97,QR,Food,TR,21,0.08,0.04,0
5798,760,149.05,ATM,Travel,FR,10,0.02,0.05,0
3484,412,117.00,QR,Electronics,TR,13,0.25,0.05,0
4701,723,63.67,QR,Clothing,UK,21,0.02,0.28,0
800,205,1.00,QR,Grocery,TR,11,0.12,0.04,0
6681,605,65.79,POS,Electronics,UK,9,0.22,0.04,0
8437,105,53.86,ATM,Clothing,US,14,0.01,0.30,0
4073,978,141.63,QR,Grocery,UK,14,0.00,0.01,0
1329,621,81.11,QR,Clothing,TR,7,0.08,0.04,0
2104,344,176.57,POS,Electronics,TR,7,0.28,0.04,0
9353,48,134.91,QR,Travel,US,7,0.13,0.23,0
4112,553,188.77,QR,Travel,TR,20,0.12,0.06,0
9048,697,195.25,ATM,Grocery,DE,18,0.12,0.26,0
2935,867,123.50,Online,Electronics,US,11,0.25,0.16,0
214,690,63.81,Online,Food,FR,16,0.28,0.25,0
5623,826,89.40,Online,Food,DE,22,0.17,0.02,0
6380,142,41.70,ATM,Travel,DE,7,0.04,0.18,0
1277,987,60.59,POS,Clothing,UK,10,0.12,0.30,0
3706,554,67.83,ATM,Clothing,UK,6,0.17,0.01,0
5430,357,54.44,QR,Grocery,DE,15,0.22,0.12,0
3649,174,157.59,Online,Travel,TR,21,0.18,0.02,0
6222,270,140.00,ATM,Clothing,FR,8,0.12,0.10,0
3827,488,86.47,ATM,Grocery,TR,15,0.29,0.27,0
2578,444,140.57,ATM,Travel,UK,23,0.08,0.01,0
1424,329,181.97,POS,Electronics,UK,15,0.20,0.22,0
8842,363,127.34,Online,Clothing,UK,17,0.01,0.07,0
3774,704,110.88,ATM,Food,US,6,0.23,0.05,0
8579,413,100.78,ATM,Electronics,US,12,0.12,0.03,0
771,933,37.89,POS,Travel,FR,20,0.12,0.14,0
1561,858,36.49,QR,Grocery,US,18,0.10,0.08,0
5653,392,180.20,POS,Travel,US,13,0.21,0.15,0
9948,889,22.17,Online,Food,NG,22,0.93,0.89,1
3709,657,130.32,POS,Food,TR,13,0.16,0.13,0
4631,666,54.81,Online,Electronics,US,23,0.13,0.21,0
5686,216,98.37,Online,Travel,TR,18,0.23,0.08,0
1918,941,22.69,QR,Travel,US,12,0.20,0.05,0
9571,465,22.17,QR,Clothing,UK,6,0.96,0.95,1
1258,91,4.55,POS,Food,TR,12,0.10,0.25,0
8759,704,82.93,QR,Electronics,DE,18,0.02,0.24,0
4863,17,81.02,Online,Food,UK,8,0.08,0.24,0
8250,201,71.91,ATM,Travel,US,10,0.02,0.16,0
9578,862,22.17,QR,Food,DE,4,0.90,0.88,1
2886,925,142.41,Online,Travel,TR,12,0.01,0.27,0
9300,430,169.69,ATM,Clothing,DE,9,0.10,0.21,0
2928,470,82.04,QR,Travel,FR,15,0.16,0.05,0
5987,602,102.26,QR,Food,DE,13,0.03,0.15,0
2354,251,143.81,Online,Clothing,TR,23,0.03,0.26,0
5200,662,101.63,ATM,Travel,DE,22,0.23,0.29,0
4725,996,76.64,QR,Electronics,TR,8,0.02,0.29,0
7156,242,102.62,Online,Travel,DE,12,0.04,0.20,0
502,573,120.15,ATM,Grocery,DE,11,0.11,0.15,0
1145,794,35.77,QR,Grocery,TR,17,0.21,0.22,0
1863,725,131.43,POS,Travel,US,22,0.05,0.01,0
233,12,100.28,QR,Clothing,FR,10,0.28,0.02,0
3845,916,88.44,POS,Travel,UK,15,0.16,0.08,0
3186,309,30.66,ATM,Electronics,US,15,0.11,0.03,0
7110,713,161.38,POS,Food,FR,18,0.04,0.29,0
1654,317,58.94,Online,Food,US,16,0.08,0.13,0
9155,502,113.87,ATM,Clothing,TR,9,0.26,0.18,0
3472,291,154.94,ATM,Clothing,FR,21,0.10,0.13,0
9222,273,89.12,QR,Food,US,19,0.26,0.06,0
2035,265,40.86,ATM,Food,US,12,0.13,0.11,0
2849,641,163.69,QR,Clothing,TR,12,0.10,0.27,0
4839,129,79.98,Online,Electronics,TR,20,0.17,0.14,0
4539,128,41.57,Online,Grocery,DE,6,0.08,0.02,0
5705,989,79.98,POS,Clothing,US,11,0.13,0.02,0
6929,358,145.50,QR,Clothing,DE,13,0.23,0.04,0
99,294,110.47,POS,Electronics,FR,14,0.14,0.05,0
1183,574,218.58,POS,Grocery,DE,11,0.19,0.04,0
5548,787,129.57,POS,Clothing,FR,23,0.22,0.13,0
3249,531,1.00,POS,Travel,DE,10,0.04,0.10,0
9191,5,60.22,QR,Travel,DE,9,0.28,0.00,0
9931,677,1739.46,QR,Food,FR,4,0.80,0.85,1
9540,121,10.00,Online,Electronics,TR,15,0.79,0.80,1
3999,937,92.60,POS,Travel,FR,14,0.13,0.16,0
617,348,30.19,POS,Grocery,TR,19,0.04,0.20,0
1732,181,35.72,ATM,Electronics,UK,16,0.05,0.10,0
1311,745,143.96,ATM,Electronics,FR,23,0.19,0.28,0
1190,295,132.69,ATM,Grocery,TR,13,0.12,0.09,0
5112,820,122.36,QR,Travel,DE,19,0.02,0.30,0
2811,404,90.35,Online,Travel,UK,22,0.17,0.14,0
8518,143,163.35,QR,Grocery,FR,18,0.06,0.11,0
1611,898,14.72,ATM,Grocery,DE,11,0.11,0.12,0
4966,650,66.51,POS,Food,US,15,0.23,0.27,0
4040,150,64.60,QR,Grocery,UK,12,0.21,0.16,0
4854,673,225.94,POS,Grocery,FR,14,0.29,0.29,0
1142,656,155.29,Online,Clothing,DE,15,0.23,0.03,0
1226,720,212.20,ATM,Electronics,FR,22,0.06,0.07,0
440,232,117.19,ATM,Travel,DE,16,0.22,0.20,0
6201,491,117.49,ATM,Clothing,UK,19,0.07,0.20,0
2611,525,8.22,QR,Clothing,UK,18,0.25,0.20,0
4209,610,232.34,Online,Travel,FR,9,0.04,0.18,0
921,992,109.75,ATM,Travel,DE,17,0.07,0.26,0
5315,930,81.33,ATM,Electronics,UK,7,0.12,0.07,0
7643,235,18.41,POS,Grocery,FR,13,0.22,0.23,0
1560,95,172.50,Online,Grocery,TR,17,0.23,0.25,0
8862,510,139.01,ATM,Clothing,US,10,0.27,0.05,0
4733,153,84.20,POS,Electronics,FR,22,0.24,0.27,0
3373,565,78.32,Online,Food,US,15,0.27,0.12,0
6575,644,120.30,POS,Food,FR,19,0.03,0.24,0
267,872,76.18,Online,Food,UK,16,0.10,0.12,0
3571,420,98.29,ATM,Travel,FR,19,0.22,0.06,0
7523,438,154.17,POS,Grocery,TR,14,0.18,0.18,0
9331,808,87.42,QR,Grocery,FR,11,0.27,0.19,0
5853,586,49.16,ATM,Grocery,DE,18,0.22,0.19,0
101,903,124.31,ATM,Grocery,FR,11,0.03,0.16,0
7889,773,43.60,QR,Electronics,TR,21,0.28,0.26,0
8253,643,73.00,ATM,Electronics,TR,21,0.06,0.08,0
7622,601,159.95,Online,Grocery,UK,18,0.12,0.10,0
311,234,163.58,ATM,Electronics,FR,12,0.07,0.20,0
2590,708,94.47,Online,Grocery,FR,8,0.04,0.08,0
3203,286,112.16,Online,Food,US,10,0.04,0.10,0
7563,821,142.01,QR,Travel,TR,14,0.14,0.30,0
5737,853,119.57,Online,Travel,UK,11,0.11,0.01,0
1155,366,19.74,POS,Electronics,FR,21,0.15,0.20,0
78,357,151.12,Online,Travel,DE,22,0.05,0.17,0
6653,897,94.35,POS,Food,US,6,0.07,0.02,0
7169,11,112.56,QR,Clothing,TR,23,0.25,0.18,0
2633,43,21.33,QR,Electronics,TR,18,0.14,0.11,0
7927,716,121.18,Online,Electronics,TR,16,0.04,0.06,0
6774,68,59.07,QR,Electronics,US,10,0.27,0.16,0
2371,369,132.72,Online,Electronics,FR,9,0.24,0.21,0
2550,693,129.46,POS,Food,TR,22,0.19,0.10,0
8030,50,79.19,POS,Grocery,DE,13,0.01,0.25,0
1220,602,172.95,Online,Grocery,UK,18,0.10,0.13,0
3842,854,138.00,POS,Clothing,DE,11,0.23,0.06,0
5583,663,1.00,POS,Electronics,US,7,0.00,0.26,0
2061,88,31.89,POS,Food,DE,9,0.16,0.12,0
2768,112,53.61,ATM,Electronics,TR,12,0.26,0.20,0
9949,246,539.11,POS,Clothing,DE,4,0.82,0.92,1
2004,48,148.82,Online,Clothing,UK,21,0.12,0.11,0
2272,952,42.85,ATM,Grocery,UK,6,0.03,0.08,0
8818,704,153.45,ATM,Food,US,8,0.25,0.28,0
3358,877,87.10,Online,Clothing,US,23,0.28,0.00,0
2153,905,102.24,ATM,Food,UK,12,0.10,0.14,0
1563,234,134.02,POS,Electronics,FR,14,0.06,0.23,0
8916,579,79.55,Online,Food,UK,9,0.20,0.05,0
2885,612,94.08,Online,Grocery,DE,10,0.18,0.28,0
398,456,76.85,QR,Grocery,DE,23,0.07,0.23,0
3022,991,61.07,Online,Food,DE,7,0.05,0.08,0
768,679,125.86,POS,Electronics,TR,19,0.07,0.12,0
8521,588,61.90,QR,Food,TR,16,0.19,0.26,0
2569,495,106.30,ATM,Clothing,US,10,0.00,0.09,0
3597,566,119.09,Online,Clothing,TR,11,0.03,0.11,0
8127,285,144.03,POS,Food,UK,12,0.07,0.03,0
9406,572,125.94,QR,Food,DE,14,0.17,0.15,0
3392,746,55.30,ATM,Clothing,TR,6,0.13,0.03,0
6055,46,67.65,ATM,Travel,DE,16,0.10,0.07,0
9286,384,138.07,POS,Electronics,DE,7,0.29,0.18,0
34,291,55.48,ATM,Clothing,DE,13,0.23,0.05,0
111,564,55.14,ATM,Electronics,TR,11,0.08,0.25,0
1969,363,85.19,QR,Food,TR,17,0.22,0.00,0
422,470,118.57,QR,Travel,FR,19,0.01,0.29,0
7351,712,9.48,POS,Clothing,FR,11,0.06,0.04,0
605,169,49.17,ATM,Clothing,US,16,0.08,0.03,0
742,3,129.12,QR,Grocery,DE,6,0.03,0.11,0
6259,643,108.11,ATM,Clothing,US,20,0.18,0.22,0
7026,272,87.37,QR,Clothing,FR,13,0.25,0.08,0
3965,755,110.46,ATM,Food,TR,13,0.11,0.21,0
3420,617,98.99,QR,Grocery,UK,7,0.28,0.12,0
485,458,114.28,Online,Electronics,FR,16,0.11,0.29,0
8673,445,51.87,POS,Clothing,TR,18,0.27,0.26,0
5724,178,86.82,Online,Grocery,TR,12,0.25,0.01,0
7178,646,75.44,Online,Grocery,TR,6,0.17,0.14,0
6815,659,55.53,POS,Clothing,UK,12,0.13,0.21,0
8043,953,102.38,Online,Grocery,UK,8,0.23,0.03,0
3161,399,107.47,Online,Food,UK,18,0.06,0.01,0
8298,161,122.96,POS,Food,DE,6,0.27,0.00,0
5240,74,129.33,QR,Travel,US,6,0.16,0.22,0
6144,41,55.02,ATM,Clothing,TR,12,0.21,0.07,0
7876,624,48.02,QR,Clothing,TR,22,0.17,0.14,0
1683,974,131.13,ATM,Electronics,FR,17,0.22,0.13,0
5831,39,138.97,ATM,Electronics,DE,10,0.03,0.09,0
9514,261,1745.44,QR,Electronics,FR,3,0.88,0.96,1
9320,238,25.68,QR,Grocery,TR,19,0.29,0.23,0
5138,484,79.83,QR,Travel,FR,13,0.16,0.27,0
1038,964,37.59,Online,Grocery,FR,13,0.07,0.18,0
5707,121,75.34,POS,Clothing,FR,21,0.17,0.17,0
6753,197,139.46,Online,Food,TR,14,0.13,0.08,0
8780,624,129.62,ATM,Clothing,FR,18,0.18,0.26,0
5695,177,86.20,POS,Food,FR,18,0.16,0.02,0
6022,414,195.58,Online,Clothing,UK,14,0.29,0.11,0
6189,627,133.27,ATM,Travel,UK,9,0.10,0.22,0
1534,556,135.11,Online,Food,US,15,0.28,0.11,0
6714,719,92.53,ATM,Grocery,UK,6,0.16,0.07,0
735,958,124.00,QR,Grocery,US,10,0.00,0.16,0
6557,681,16.69,POS,Clothing,TR,12,0.10,0.10,0
6291,355,136.86,Online,Electronics,TR,17,0.08,0.07,0
393,972,53.65,POS,Clothing,DE,13,0.04,0.20,0
8935,883,165.80,QR,Grocery,US,11,0.22,0.03,0
305,821,144.16,POS,Clothing,TR,18,0.28,0.08,0
9454,554,35.84,POS,Clothing,US,9,0.07,0.06,0
9216,72,111.40,POS,Travel,DE,18,0.27,0.21,0
6237,977,175.08,ATM,Food,DE,9,0.15,0.22,0
2855,71,89.77,ATM,Clothing,TR,9,0.21,0.25,0
3152,163,123.65,QR,Travel,DE,9,0.16,0.24,0
3611,428,69.31,Online,Electronics,US,12,0.10,0.27,0
8388,991,46.66,POS,Food,DE,9,0.29,0.20,0
551,869,66.12,Online,Electronics,US,23,0.10,0.25,0
7895,448,45.93,POS,Electronics,DE,13,0.04,0.05,0
9356,412,122.73,POS,Food,DE,12,0.28,0.15,0
3551,758,58.34,Online,Travel,DE,17,0.07,0.24,0
2822,120,125.26,QR,Food,UK,12,0.02,0.14,0
6647,500,111.95,ATM,Clothing,FR,14,0.22,0.18,0
4601,572,62.68,ATM,Travel,US,12,0.16,0.22,0
8554,395,136.83,POS,Grocery,DE,10,0.15,0.10,0
7989,938,100.29,ATM,Travel,FR,19,0.05,0.23,0
4820,609,65.51,QR,Electronics,UK,10,0.19,0.26,0
7871,705,67.51,ATM,Electronics,UK,7,0.10,0.24,0
2098,17,138.01,QR,Clothing,DE,23,0.10,0.25,0
3681,711,125.29,ATM,Travel,US,10,0.04,0.21,0
3731,921,64.61,POS,Grocery,DE,18,0.14,0.12,0
3063,443,22.79,Online,Travel,UK,6,0.29,0.02,0
9295,686,103.83,Online,Grocery,TR,7,0.25,0.26,0
8969,752,114.01,QR,Electronics,TR,17,0.06,0.21,0
7045,36,191.22,ATM,Food,FR,13,0.10,0.17,0
1459,816,105.01,POS,Clothing,US,18,0.29,0.05,0
4735,91,116.93,ATM,Electronics,US,12,0.23,0.12,0
600,937,128.62,QR,Food,US,16,0.25,0.01,0
9102,709,59.58,ATM,Food,FR,8,0.14,0.22,0
4133,685,56.35,ATM,Travel,TR,10,0.27,0.00,0
1736,687,98.35,QR,Clothing,UK,12,0.29,0.28,0
7068,99,59.23,QR,Clothing,FR,20,0.20,0.15,0
3607,630,56.39,Online,Travel,UK,14,0.03,0.18,0
9716,521,10.00,POS,Electronics,UK,20,0.96,0.84,1
7223,604,86.46,Online,Electronics,US,18,0.02,0.16,0
7181,653,157.11,QR,Travel,UK,11,0.27,0.29,0
9808,233,10.00,POS,Food,US,19,0.75,0.98,1
3331,274,160.00,ATM,Grocery,TR,16,0.13,0.15,0
1015,476,95.59,ATM,Food,DE,12,0.26,0.23,0
9170,613,73.82,ATM,Clothing,UK,23,0.25,0.10,0
2562,784,76.83,ATM,Clothing,DE,21,0.09,0.28,0
8464,824,43.91,QR,Electronics,TR,10,0.30,0.12,0
1715,216,189.24,POS,Clothing,FR,23,0.13,0.02,0
7094,601,116.24,POS,Clothing,FR,12,0.20,0.11,0
991,49,54.62,Online,Grocery,FR,13,0.29,0.01,0
5311,367,107.69,POS,Grocery,UK,17,0.06,0.24,0
7237,455,38.70,Online,Grocery,US,11,0.03,0.08,0
8721,229,89.68,QR,Electronics,US,18,0.19,0.01,0
1551,573,69.93,POS,Grocery,US,16,0.09,0.29,0
7290,774,95.39,POS,Food,FR,10,0.15,0.14,0
2162,254,54.33,Online,Electronics,US,15,0.14,0.12,0
6173,598,40.73,QR,Grocery,FR,16,0.29,0.18,0
4688,714,117.74,ATM,Travel,UK,8,0.23,0.12,0
7557,620,8.91,Online,Electronics,FR,13,0.15,0.21,0
7770,691,100.22,POS,Grocery,UK,16,0.30,0.28,0
8593,227,54.21,ATM,Electronics,DE,21,0.21,0.28,0
4569,129,77.06,QR,Food,US,11,0.26,0.14,0
7205,320,77.64,POS,Travel,US,12,0.04,0.09,0
8771,9,155.35,POS,Clothing,DE,9,0.03,0.01,0
8749,54,90.14,Online,Clothing,FR,20,0.14,0.22,0
4559,96,123.94,QR,Grocery,US,17,0.18,0.25,0
8770,578,152.65,Online,Clothing,UK,18,0.30,0.18,0
2269,480,13.69,ATM,Food,US,22,0.01,0.00,0
9751,649,22.17,QR,Electronics,UK,4,0.76,0.88,1
7029,419,28.72,QR,Food,TR,13,0.16,0.22,0
9782,800,2057.00,ATM,Clothing,TR,3,0.75,0.95,1
5945,425,83.63,QR,Food,FR,6,0.21,0.26,0
7448,773,19.80,POS,Food,TR,22,0.20,0.17,0
9675,124,1210.77,ATM,Clothing,FR,7,0.70,0.75,1
7635,607,144.68,ATM,Food,DE,21,0.28,0.21,0
728,420,64.24,POS,Electronics,TR,12,0.27,0.27,0
7848,635,71.99,POS,Grocery,DE,6,0.12,0.21,0
7748,995,107.92,POS,Grocery,FR,14,0.08,0.15,0
4269,764,137.44,Online,Clothing,FR,10,0.12,0.28,0
1447,639,88.85,Online,Food,DE,17,0.10,0.26,0
5403,419,72.08,POS,Travel,FR,11,0.04,0.25,0
1820,779,67.83,QR,Food,US,16,0.22,0.17,0
2224,12,96.95,Online,Grocery,UK,16,0.16,0.12,0
8401,314,56.68,Online,Electronics,FR,18,0.01,0.24,0
2450,877,35.70,ATM,Travel,FR,20,0.30,0.19,0
91,449,188.63,ATM,Travel,TR,12,0.01,0.16,0
7388,136,1.61,ATM,Food,TR,19,0.15,0.11,0
7030,767,85.23,QR,Clothing,UK,18,0.26,0.24,0
5153,187,106.26,POS,Travel,US,18,0.26,0.18,0
2451,947,62.59,QR,Electronics,US,18,0.12,0.07,0
